Term,RGB
bh bh,"rgb(0, 159, 241)"
fnclex,"rgb(0, 158, 242)"
neg ebx,"rgb(0, 157, 243)"
[ecx] bh,"rgb(0, 156, 244)"
edi word,"rgb(0, 155, 245)"
sub ah,"rgb(0, 154, 246)"
[esi] ebx,"rgb(0, 153, 247)"
movdqa xmm7,"rgb(0, 152, 248)"
bl 2,"rgb(0, 151, 249)"
al ch,"rgb(0, 150, 250)"
fild dword,"rgb(0, 182, 217)"
esi 7,"rgb(0, 181, 218)"
xchg edx,"rgb(0, 180, 219)"
al bh,"rgb(0, 179, 220)"
[ebx] edi,"rgb(0, 178, 221)"
[ecx] ah,"rgb(0, 177, 222)"
dh byte,"rgb(0, 176, 223)"
[eax] dx,"rgb(0, 175, 224)"
or bh,"rgb(0, 174, 225)"
[edi] ch,"rgb(0, 173, 226)"
xmm6 xmm7,"rgb(0, 172, 227)"
shld edx,"rgb(0, 171, 228)"
[ebx] cl,"rgb(0, 170, 229)"
mm0 qword,"rgb(0, 169, 230)"
ah bl,"rgb(0, 168, 231)"
vmovdqa xmmword,"rgb(0, 167, 232)"
[ebx] edx,"rgb(0, 166, 233)"
out 0,"rgb(0, 165, 234)"
rcr dword,"rgb(0, 164, 235)"
xmm6 xmm2,"rgb(0, 163, 236)"
[ebx] esi,"rgb(0, 162, 237)"
edx ax,"rgb(0, 161, 238)"
cx dx,"rgb(0, 160, 239)"
[eax] ebp,"rgb(0, 159, 240)"
fnstsw ax,"rgb(0, 158, 241)"
div esi,"rgb(0, 157, 242)"
[ecx] ch,"rgb(0, 156, 243)"
xmm3 xmm1,"rgb(0, 155, 244)"
[eax] 9,"rgb(0, 154, 245)"
fsub dword,"rgb(0, 153, 246)"
fmul dword,"rgb(0, 152, 247)"
eax si,"rgb(0, 151, 248)"
xchg ah,"rgb(0, 150, 249)"
ax dx,"rgb(0, 182, 216)"
or ch,"rgb(0, 181, 217)"
[esi] dl,"rgb(0, 180, 218)"
pxor xmm2,"rgb(0, 179, 219)"
rol ebx,"rgb(0, 178, 220)"
bh ah,"rgb(0, 177, 221)"
div dword,"rgb(0, 176, 222)"
xmm1 dword,"rgb(0, 175, 223)"
eax dl,"rgb(0, 174, 224)"
movq mm0,"rgb(0, 173, 225)"
[ecx] dl,"rgb(0, 172, 226)"
or bl,"rgb(0, 171, 227)"
[esi] cl,"rgb(0, 170, 228)"
dh dh,"rgb(0, 169, 229)"
ah cl,"rgb(0, 168, 230)"
cmp di,"rgb(0, 167, 231)"
edi 5,"rgb(0, 166, 232)"
[ecx] ebx,"rgb(0, 165, 233)"
fstp st(2),"rgb(0, 164, 234)"
ebp 7,"rgb(0, 163, 235)"
esi 5,"rgb(0, 162, 236)"
test word,"rgb(0, 161, 237)"
mm1 qword,"rgb(0, 160, 238)"
cmovb eax,"rgb(0, 159, 239)"
fld1,"rgb(0, 158, 240)"
fistp qword,"rgb(0, 157, 241)"
mm6 qword,"rgb(0, 156, 242)"
fistp dword,"rgb(0, 155, 243)"
ror ebx,"rgb(0, 154, 244)"
edx al,"rgb(0, 153, 245)"
bound edi,"rgb(0, 152, 246)"
mm4 qword,"rgb(0, 151, 247)"
comiss xmm0,"rgb(0, 150, 248)"
ptr gs:[esi],"rgb(0, 182, 215)"
sbb cl,"rgb(0, 181, 216)"
sbb bl,"rgb(0, 180, 217)"
dec ebp,"rgb(0, 179, 218)"
mov si,"rgb(0, 178, 219)"
cvttsd2si eax,"rgb(0, 177, 220)"
[edi] dl,"rgb(0, 176, 221)"
cl 4,"rgb(0, 175, 222)"
ebp 5,"rgb(0, 174, 223)"
movq mm6,"rgb(0, 173, 224)"
xmm5 xmm4,"rgb(0, 172, 225)"
ah dh,"rgb(0, 171, 226)"
[eax] bx,"rgb(0, 170, 227)"
mov di,"rgb(0, 169, 228)"
xmm4 xmm6,"rgb(0, 168, 229)"
movq mm5,"rgb(0, 167, 230)"
[edi] ecx,"rgb(0, 166, 231)"
[esi] 1,"rgb(0, 165, 232)"
ymm1 ymmword,"rgb(0, 164, 233)"
xmm4 xmm5,"rgb(0, 163, 234)"
sbb bh,"rgb(0, 162, 235)"
neg edi,"rgb(0, 161, 236)"
esi 0,"rgb(0, 160, 237)"
sub cx,"rgb(0, 159, 238)"
ah bh,"rgb(0, 158, 239)"
movq mm3,"rgb(0, 157, 240)"
edi al,"rgb(0, 156, 241)"
xmm7 xmm3,"rgb(0, 155, 242)"
ecx bl,"rgb(0, 154, 243)"
esi 6,"rgb(0, 153, 244)"
eax cx,"rgb(0, 152, 245)"
mm5 qword,"rgb(0, 151, 246)"
[ebx] dh,"rgb(0, 150, 247)"
[ecx] bl,"rgb(0, 182, 214)"
xchg edi,"rgb(0, 181, 215)"
al 7,"rgb(0, 180, 216)"
[ecx] esp,"rgb(0, 179, 217)"
[ebx] ah,"rgb(0, 178, 218)"
test ch,"rgb(0, 177, 219)"
xchg ebp,"rgb(0, 176, 220)"
not edi,"rgb(0, 175, 221)"
xmm2 xmm3,"rgb(0, 174, 222)"
sar edi,"rgb(0, 173, 223)"
bl 4,"rgb(0, 172, 224)"
[esi] ax,"rgb(0, 171, 225)"
xmm4 xmm1,"rgb(0, 170, 226)"
bound edx,"rgb(0, 169, 227)"
bl dl,"rgb(0, 168, 228)"
[edi] cl,"rgb(0, 167, 229)"
ah 2,"rgb(0, 166, 230)"
mov bx,"rgb(0, 165, 231)"
dec esp,"rgb(0, 164, 232)"
xmm5 xmm5,"rgb(0, 163, 233)"
xchg dh,"rgb(0, 162, 234)"
xmm7 xmm1,"rgb(0, 161, 235)"
inc byte,"rgb(0, 160, 236)"
neg dword,"rgb(0, 159, 237)"
ah ch,"rgb(0, 158, 238)"
[esi] edx,"rgb(0, 157, 239)"
esi esp,"rgb(0, 156, 240)"
xor ax,"rgb(0, 155, 241)"
rol esi,"rgb(0, 154, 242)"
dh ah,"rgb(0, 153, 243)"
edi 7,"rgb(0, 152, 244)"
fchs,"rgb(0, 151, 245)"
[eax] bh,"rgb(0, 150, 246)"
[ecx] 1,"rgb(0, 182, 213)"
ax bx,"rgb(0, 181, 214)"
bound eax,"rgb(0, 180, 215)"
[edi] ah,"rgb(0, 179, 216)"
fld st(1),"rgb(0, 178, 217)"
mov es,"rgb(0, 177, 218)"
sbb ebp,"rgb(0, 176, 219)"
ah 1,"rgb(0, 175, 220)"
fadd dword,"rgb(0, 174, 221)"
[eax] ch,"rgb(0, 173, 222)"
[edi] bl,"rgb(0, 172, 223)"
es:[edi] byte,"rgb(0, 171, 224)"
ebx esp,"rgb(0, 170, 225)"
rcr ebx,"rgb(0, 169, 226)"
div edi,"rgb(0, 168, 227)"
ch ch,"rgb(0, 167, 228)"
rcr eax,"rgb(0, 166, 229)"
sbb dh,"rgb(0, 165, 230)"
mm3 qword,"rgb(0, 164, 231)"
[edx] edi,"rgb(0, 163, 232)"
fnstsw word,"rgb(0, 162, 233)"
fbld tbyte,"rgb(0, 161, 234)"
bt dword,"rgb(0, 160, 235)"
ax 1,"rgb(0, 159, 236)"
mm2 qword,"rgb(0, 158, 237)"
edi ax,"rgb(0, 157, 238)"
mul edx,"rgb(0, 156, 239)"
xmm4 qword,"rgb(0, 155, 240)"
xchg bl,"rgb(0, 154, 241)"
seto cl,"rgb(0, 153, 242)"
esi 9,"rgb(0, 152, 243)"
edx dx,"rgb(0, 151, 244)"
[edi] dh,"rgb(0, 150, 245)"
fdiv dword,"rgb(0, 182, 212)"
[edi] edi,"rgb(0, 181, 213)"
dx ax,"rgb(0, 180, 214)"
dl ah,"rgb(0, 179, 215)"
ebx 0,"rgb(0, 178, 216)"
fdiv qword,"rgb(0, 177, 217)"
fmul qword,"rgb(0, 176, 218)"
bound ecx,"rgb(0, 175, 219)"
rol ebp,"rgb(0, 174, 220)"
[edx] 1,"rgb(0, 173, 221)"
sub dx,"rgb(0, 172, 222)"
[esp] ebx,"rgb(0, 171, 223)"
bh al,"rgb(0, 170, 224)"
xmm3 xmm6,"rgb(0, 169, 225)"
0 al,"rgb(0, 168, 226)"
dl 4,"rgb(0, 167, 227)"
vmovdqa ymmword,"rgb(0, 166, 228)"
fidiv dword,"rgb(0, 165, 229)"
or ax,"rgb(0, 164, 230)"
bound ebx,"rgb(0, 163, 231)"
fcomp qword,"rgb(0, 162, 232)"
bh 1,"rgb(0, 161, 233)"
[esi] ebp,"rgb(0, 160, 234)"
fiadd word,"rgb(0, 159, 235)"
esp [esp],"rgb(0, 158, 236)"
inc cl,"rgb(0, 157, 237)"
fsubr dword,"rgb(0, 156, 238)"
[ecx] ebp,"rgb(0, 155, 239)"
dl dh,"rgb(0, 154, 240)"
cl 8,"rgb(0, 153, 241)"
mul esi,"rgb(0, 152, 242)"
dh dl,"rgb(0, 151, 243)"
[ecx] dh,"rgb(0, 150, 244)"
sbb ah,"rgb(0, 182, 211)"
cl dh,"rgb(0, 181, 212)"
sbb esp,"rgb(0, 180, 213)"
ebx al,"rgb(0, 179, 214)"
xmm1 xmm4,"rgb(0, 178, 215)"
bh dl,"rgb(0, 177, 216)"
ch cl,"rgb(0, 176, 217)"
dh cl,"rgb(0, 175, 218)"
dl ch,"rgb(0, 174, 219)"
dh al,"rgb(0, 173, 220)"
fst qword,"rgb(0, 172, 221)"
dl 8,"rgb(0, 171, 222)"
fsubp st(1),"rgb(0, 170, 223)"
[eax] ax,"rgb(0, 169, 224)"
ax di,"rgb(0, 168, 225)"
mov gs,"rgb(0, 167, 226)"
shld ecx,"rgb(0, 166, 227)"
ax 8,"rgb(0, 165, 228)"
mov ss,"rgb(0, 164, 229)"
fdivr qword,"rgb(0, 163, 230)"
ror edi,"rgb(0, 162, 231)"
idiv dword,"rgb(0, 161, 232)"
shr cl,"rgb(0, 160, 233)"
dh bh,"rgb(0, 159, 234)"
[esi] ah,"rgb(0, 158, 235)"
cl ch,"rgb(0, 157, 236)"
[edi] ebp,"rgb(0, 156, 237)"
and cx,"rgb(0, 155, 238)"
sbb ch,"rgb(0, 154, 239)"
xchg dl,"rgb(0, 153, 240)"
les esi,"rgb(0, 152, 241)"
rol edi,"rgb(0, 151, 242)"
bx word,"rgb(0, 150, 243)"
[edx] ah,"rgb(0, 182, 210)"
paddd mm4,"rgb(0, 181, 211)"
fcom dword,"rgb(0, 180, 212)"
mm7 qword,"rgb(0, 179, 213)"
fidivr dword,"rgb(0, 178, 214)"
xchg al,"rgb(0, 177, 215)"
xmm5 qword,"rgb(0, 176, 216)"
dh ch,"rgb(0, 175, 217)"
[edx] esi,"rgb(0, 174, 218)"
test bx,"rgb(0, 173, 219)"
setle al,"rgb(0, 172, 220)"
ch ah,"rgb(0, 171, 221)"
idiv byte,"rgb(0, 170, 222)"
bh cl,"rgb(0, 169, 223)"
mov fs,"rgb(0, 168, 224)"
[ebx] bl,"rgb(0, 167, 225)"
bh bl,"rgb(0, 166, 226)"
bl 0,"rgb(0, 165, 227)"
imul dword,"rgb(0, 164, 228)"
fidivr word,"rgb(0, 163, 229)"
fmulp st(1),"rgb(0, 162, 230)"
cl ah,"rgb(0, 161, 231)"
dl bh,"rgb(0, 160, 232)"
[edi] 1,"rgb(0, 159, 233)"
[ebx] dl,"rgb(0, 158, 234)"
[edx] esp,"rgb(0, 157, 235)"
cl bh,"rgb(0, 156, 236)"
bh dh,"rgb(0, 155, 237)"
bl 8,"rgb(0, 154, 238)"
[edx] edx,"rgb(0, 153, 239)"
[edi] xmm0,"rgb(0, 152, 240)"
idiv edi,"rgb(0, 151, 241)"
ch dh,"rgb(0, 150, 242)"
esp ebx,"rgb(0, 182, 209)"
ebp 4,"rgb(0, 181, 210)"
[esi] bh,"rgb(0, 180, 211)"
ebx bl,"rgb(0, 179, 212)"
fst dword,"rgb(0, 178, 213)"
fmul st(2),"rgb(0, 177, 214)"
dh bl,"rgb(0, 176, 215)"
[edx] dl,"rgb(0, 175, 216)"
ecx dl,"rgb(0, 174, 217)"
xmm3 xmm5,"rgb(0, 173, 218)"
bx bx,"rgb(0, 172, 219)"
paddw mm4,"rgb(0, 171, 220)"
ch bl,"rgb(0, 170, 221)"
[edi] bh,"rgb(0, 169, 222)"
eax bx,"rgb(0, 168, 223)"
fisub word,"rgb(0, 167, 224)"
fbstp tbyte,"rgb(0, 166, 225)"
lds eax,"rgb(0, 165, 226)"
les edi,"rgb(0, 164, 227)"
[edi] ax,"rgb(0, 163, 228)"
[edi] esp,"rgb(0, 162, 229)"
xmm4 xmm7,"rgb(0, 161, 230)"
mov ds,"rgb(0, 160, 231)"
bl bh,"rgb(0, 159, 232)"
bl ah,"rgb(0, 158, 233)"
xchg ch,"rgb(0, 157, 234)"
[edx] bl,"rgb(0, 156, 235)"
not dword,"rgb(0, 155, 236)"
les ebx,"rgb(0, 154, 237)"
bl dh,"rgb(0, 153, 238)"
fidiv word,"rgb(0, 152, 239)"
0 eax,"rgb(0, 151, 240)"
ah 4,"rgb(0, 150, 241)"
mm0 mm3,"rgb(0, 182, 208)"
fdivr dword,"rgb(0, 181, 209)"
div byte,"rgb(0, 180, 210)"
[edx] ebp,"rgb(0, 179, 211)"
cl 7,"rgb(0, 178, 212)"
movsx edi,"rgb(0, 177, 213)"
setb dl,"rgb(0, 176, 214)"
fild word,"rgb(0, 175, 215)"
ptr gs:[ebx],"rgb(0, 174, 216)"
rep stosw,"rgb(0, 173, 217)"
ebp 3,"rgb(0, 172, 218)"
fist dword,"rgb(0, 171, 219)"
shrd ebx,"rgb(0, 170, 220)"
fmul st(1),"rgb(0, 169, 221)"
mm3 mm7,"rgb(0, 168, 222)"
ch bh,"rgb(0, 167, 223)"
fisttp word,"rgb(0, 166, 224)"
lds ebp,"rgb(0, 165, 225)"
les edx,"rgb(0, 164, 226)"
fcomp dword,"rgb(0, 163, 227)"
esp ecx,"rgb(0, 162, 228)"
[esi] esi,"rgb(0, 161, 229)"
shld ebx,"rgb(0, 160, 230)"
idiv ebx,"rgb(0, 159, 231)"
neg byte,"rgb(0, 158, 232)"
test si,"rgb(0, 157, 233)"
fsubr qword,"rgb(0, 156, 234)"
si si,"rgb(0, 155, 235)"
ah 3,"rgb(0, 154, 236)"
edi 9,"rgb(0, 153, 237)"
lock or,"rgb(0, 152, 238)"
ebp 8,"rgb(0, 151, 239)"
ecx ah,"rgb(0, 150, 240)"
les eax,"rgb(0, 182, 207)"
[ebx] bh,"rgb(0, 181, 208)"
esi ax,"rgb(0, 180, 209)"
not byte,"rgb(0, 179, 210)"
fsub qword,"rgb(0, 178, 211)"
ch al,"rgb(0, 177, 212)"
[ebx] esp,"rgb(0, 176, 213)"
cx bx,"rgb(0, 175, 214)"
ror ebp,"rgb(0, 174, 215)"
and dx,"rgb(0, 173, 216)"
movsx esi,"rgb(0, 172, 217)"
cl 3,"rgb(0, 171, 218)"
di di,"rgb(0, 170, 219)"
movntps xmmword,"rgb(0, 169, 220)"
dx cx,"rgb(0, 168, 221)"
bx ax,"rgb(0, 167, 222)"
fisub dword,"rgb(0, 166, 223)"
[esp] esi,"rgb(0, 165, 224)"
test bh,"rgb(0, 164, 225)"
[esi] bx,"rgb(0, 163, 226)"
inc al,"rgb(0, 162, 227)"
fimul word,"rgb(0, 161, 228)"
ficomp dword,"rgb(0, 160, 229)"
fimul dword,"rgb(0, 159, 230)"
les ebp,"rgb(0, 158, 231)"
mul byte,"rgb(0, 157, 232)"
fistp word,"rgb(0, 156, 233)"
ax si,"rgb(0, 155, 234)"
fisubr word,"rgb(0, 154, 235)"
[edx] ax,"rgb(0, 153, 236)"
movd dword,"rgb(0, 152, 237)"
edi dx,"rgb(0, 151, 238)"
ax 2,"rgb(0, 150, 239)"
shl al,"rgb(0, 182, 206)"
ebp cl,"rgb(0, 181, 207)"
edi 0,"rgb(0, 180, 208)"
bswap eax,"rgb(0, 179, 209)"
shr ebp,"rgb(0, 178, 210)"
shl ebp,"rgb(0, 177, 211)"
ax byte,"rgb(0, 176, 212)"
xor cx,"rgb(0, 175, 213)"
ch dl,"rgb(0, 174, 214)"
bl ch,"rgb(0, 173, 215)"
[ebx] 1,"rgb(0, 172, 216)"
di word,"rgb(0, 171, 217)"
shl ax,"rgb(0, 170, 218)"
dec byte,"rgb(0, 169, 219)"
lock dec,"rgb(0, 168, 220)"
ch 1,"rgb(0, 167, 221)"
ficom dword,"rgb(0, 166, 222)"
movups xmm2,"rgb(0, 165, 223)"
dh 6,"rgb(0, 164, 224)"
idiv esi,"rgb(0, 163, 225)"
lds esp,"rgb(0, 162, 226)"
ficom word,"rgb(0, 161, 227)"
bh ch,"rgb(0, 160, 228)"
eax di,"rgb(0, 159, 229)"
mm7 mm1,"rgb(0, 158, 230)"
imul byte,"rgb(0, 157, 231)"
shld eax,"rgb(0, 156, 232)"
[esi] dh,"rgb(0, 155, 233)"
[esi] di,"rgb(0, 154, 234)"
rcr bh,"rgb(0, 153, 235)"
fist word,"rgb(0, 152, 236)"
[esp] ecx,"rgb(0, 151, 237)"
esi al,"rgb(0, 150, 238)"
les ecx,"rgb(0, 182, 205)"
mm5 mm4,"rgb(0, 181, 206)"
[ecx] di,"rgb(0, 180, 207)"
cx 8,"rgb(0, 179, 208)"
[esi] esp,"rgb(0, 178, 209)"
ptr cs:[esi],"rgb(0, 177, 210)"
fiadd dword,"rgb(0, 176, 211)"
fisubr dword,"rgb(0, 175, 212)"
fcom qword,"rgb(0, 174, 213)"
mm1 mm5,"rgb(0, 173, 214)"
shl dl,"rgb(0, 172, 215)"
cx di,"rgb(0, 171, 216)"
mm5 mm1,"rgb(0, 170, 217)"
dx 8,"rgb(0, 169, 218)"
mm2 mm3,"rgb(0, 168, 219)"
[edx] ebx,"rgb(0, 167, 220)"
esp edi,"rgb(0, 166, 221)"
[eax] si,"rgb(0, 165, 222)"
xmm7 xmm5,"rgb(0, 164, 223)"
test di,"rgb(0, 163, 224)"
ficomp word,"rgb(0, 162, 225)"
mm0 mm1,"rgb(0, 161, 226)"
esp esi,"rgb(0, 160, 227)"
dh 1,"rgb(0, 159, 228)"
inc word,"rgb(0, 158, 229)"
mm6 mm2,"rgb(0, 157, 230)"
dl 3,"rgb(0, 156, 231)"
esp esp,"rgb(0, 155, 232)"
[ebx] ch,"rgb(0, 154, 233)"
punpckhwd mm6,"rgb(0, 153, 234)"
[edx] ch,"rgb(0, 152, 235)"
ah 0,"rgb(0, 151, 236)"
mm0 mm7,"rgb(0, 150, 237)"
edi 6,"rgb(0, 182, 204)"
punpcklwd mm0,"rgb(0, 181, 205)"
fisttp qword,"rgb(0, 180, 206)"
or cx,"rgb(0, 179, 207)"
bl 3,"rgb(0, 178, 208)"
shr ax,"rgb(0, 177, 209)"
cl 0,"rgb(0, 176, 210)"
ptr [si],"rgb(0, 175, 211)"
ymm5 ymm5,"rgb(0, 174, 212)"
bt eax,"rgb(0, 173, 213)"
mm6 mm4,"rgb(0, 172, 214)"
[eax] di,"rgb(0, 171, 215)"
movsx ax,"rgb(0, 170, 216)"
mm4 mm4,"rgb(0, 169, 217)"
ptr es:[di],"rgb(0, 168, 218)"
bswap edx,"rgb(0, 167, 219)"
bx cx,"rgb(0, 166, 220)"
cx 1,"rgb(0, 165, 221)"
cl 5,"rgb(0, 164, 222)"
[esp] edx,"rgb(0, 163, 223)"
[eax] 8,"rgb(0, 162, 224)"
rol dx,"rgb(0, 161, 225)"
sub si,"rgb(0, 160, 226)"
esp edx,"rgb(0, 159, 227)"
mm0 mm6,"rgb(0, 158, 228)"
mm6 mm5,"rgb(0, 157, 229)"
ecx dx,"rgb(0, 156, 230)"
fninit,"rgb(0, 155, 231)"
neg dl,"rgb(0, 154, 232)"
setb al,"rgb(0, 153, 233)"
emms,"rgb(0, 152, 234)"
di ax,"rgb(0, 151, 235)"
[ebx] si,"rgb(0, 150, 236)"
movsx ebp,"rgb(0, 182, 203)"
di bx,"rgb(0, 181, 204)"
mm2 mm6,"rgb(0, 180, 205)"
mm5 mm0,"rgb(0, 179, 206)"
mm1 mm0,"rgb(0, 178, 207)"
adc ecx,"rgb(0, 177, 208)"
ch 0,"rgb(0, 176, 209)"
adc esi,"rgb(0, 175, 210)"
jmp esi,"rgb(0, 174, 211)"
[ecx] ecx,"rgb(0, 173, 212)"
shl bl,"rgb(0, 172, 213)"
rcr ecx,"rgb(0, 171, 214)"
[edx] cx,"rgb(0, 170, 215)"
movups xmm7,"rgb(0, 169, 216)"
ymm2 ymm2,"rgb(0, 168, 217)"
movzx ax,"rgb(0, 167, 218)"
[edi] bx,"rgb(0, 166, 219)"
ymm3 ymm3,"rgb(0, 165, 220)"
ptr cs:[edi],"rgb(0, 164, 221)"
paddd mm0,"rgb(0, 163, 222)"
prefetchnta byte,"rgb(0, 162, 223)"
mm7 mm7,"rgb(0, 161, 224)"
ecx bx,"rgb(0, 160, 225)"
mm7 mm0,"rgb(0, 159, 226)"
rol ax,"rgb(0, 158, 227)"
faddp st(1),"rgb(0, 157, 228)"
[ecx] bx,"rgb(0, 156, 229)"
pmaddwd mm5,"rgb(0, 155, 230)"
bsr ecx,"rgb(0, 154, 231)"
fxam,"rgb(0, 153, 232)"
paddd mm6,"rgb(0, 152, 233)"
[esi] cx,"rgb(0, 151, 234)"
ptr cs:[eax],"rgb(0, 150, 235)"
neg cl,"rgb(0, 182, 202)"
lock adc,"rgb(0, 181, 203)"
[ecx] si,"rgb(0, 180, 204)"
[esp] edi,"rgb(0, 179, 205)"
str word,"rgb(0, 178, 206)"
bl 5,"rgb(0, 177, 207)"
edx bx,"rgb(0, 176, 208)"
ax 4,"rgb(0, 175, 209)"
cmp bp,"rgb(0, 174, 210)"
neg ax,"rgb(0, 173, 211)"
eax qword,"rgb(0, 172, 212)"
sar ebp,"rgb(0, 171, 213)"
edi cx,"rgb(0, 170, 214)"
ebx dl,"rgb(0, 169, 215)"
ax 9,"rgb(0, 168, 216)"
ebp word,"rgb(0, 167, 217)"
cx si,"rgb(0, 166, 218)"
shr cx,"rgb(0, 165, 219)"
ecx di,"rgb(0, 164, 220)"
neg ebp,"rgb(0, 163, 221)"
dl 7,"rgb(0, 162, 222)"
setl cl,"rgb(0, 161, 223)"
[eax] 2,"rgb(0, 160, 224)"
mm1 mm6,"rgb(0, 159, 225)"
adc dl,"rgb(0, 158, 226)"
ptr fs:[esi],"rgb(0, 157, 227)"
ymm2 ymmword,"rgb(0, 156, 228)"
fsubr st(1),"rgb(0, 155, 229)"
ah 8,"rgb(0, 154, 230)"
bl 9,"rgb(0, 153, 231)"
mm6 mm6,"rgb(0, 152, 232)"
ah 5,"rgb(0, 151, 233)"
pmaddwd mm0,"rgb(0, 150, 234)"
dh 0,"rgb(0, 182, 201)"
dx si,"rgb(0, 181, 202)"
lock and,"rgb(0, 180, 203)"
ax bp,"rgb(0, 179, 204)"
[edi] bp,"rgb(0, 178, 205)"
ymm3 ymmword,"rgb(0, 177, 206)"
cmova edi,"rgb(0, 176, 207)"
edi dl,"rgb(0, 175, 208)"
ax cl,"rgb(0, 174, 209)"
[eax] esp,"rgb(0, 173, 210)"
ptr ss:[esi],"rgb(0, 172, 211)"
dx di,"rgb(0, 171, 212)"
stmxcsr dword,"rgb(0, 170, 213)"
sub di,"rgb(0, 169, 214)"
ecx [esp],"rgb(0, 168, 215)"
[edi] dx,"rgb(0, 167, 216)"
punpcklbw mm0,"rgb(0, 166, 217)"
cmova eax,"rgb(0, 165, 218)"
[edi] cx,"rgb(0, 164, 219)"
cmovge ebx,"rgb(0, 163, 220)"
fmulp st(3),"rgb(0, 162, 221)"
fld st(2),"rgb(0, 161, 222)"
sub bx,"rgb(0, 160, 223)"
[esp] 0,"rgb(0, 159, 224)"
punpcklwd mm2,"rgb(0, 158, 225)"
bh 0,"rgb(0, 157, 226)"
dh 2,"rgb(0, 156, 227)"
es:[di] dx,"rgb(0, 155, 228)"
esp 1,"rgb(0, 154, 229)"
punpcklwd mm6,"rgb(0, 153, 230)"
si word,"rgb(0, 152, 231)"
cx byte,"rgb(0, 151, 232)"
lock xor,"rgb(0, 150, 233)"
bp word,"rgb(0, 182, 200)"
[ebx] ax,"rgb(0, 181, 201)"
ch 8,"rgb(0, 180, 202)"
fdivp st(1),"rgb(0, 179, 203)"
[esi] 2,"rgb(0, 178, 204)"
[edi] si,"rgb(0, 177, 205)"
cx 5,"rgb(0, 176, 206)"
[edx] di,"rgb(0, 175, 207)"
rol cx,"rgb(0, 174, 208)"
fcom st(1),"rgb(0, 173, 209)"
di cx,"rgb(0, 172, 210)"
si cx,"rgb(0, 171, 211)"
mm6 mm7,"rgb(0, 170, 212)"
esi dx,"rgb(0, 169, 213)"
[eax] es,"rgb(0, 168, 214)"
fxch st(3),"rgb(0, 167, 215)"
ecx si,"rgb(0, 166, 216)"
bswap ebx,"rgb(0, 165, 217)"
dh 8,"rgb(0, 164, 218)"
shr bl,"rgb(0, 163, 219)"
lock sub,"rgb(0, 162, 220)"
sldt word,"rgb(0, 161, 221)"
edi si,"rgb(0, 160, 222)"
edx cx,"rgb(0, 159, 223)"
si dx,"rgb(0, 158, 224)"
and si,"rgb(0, 157, 225)"
fs:[eax] ah,"rgb(0, 156, 226)"
fadd qword,"rgb(0, 155, 227)"
mm7 mm4,"rgb(0, 154, 228)"
gs:[ebx] ah,"rgb(0, 153, 229)"
cmovb edx,"rgb(0, 152, 230)"
movapd xmm4,"rgb(0, 151, 231)"
[eax] 4,"rgb(0, 150, 232)"
rdtsc,"rgb(0, 181, 200)"
dl 6,"rgb(0, 180, 201)"
mm6 dword,"rgb(0, 179, 202)"
esi bl,"rgb(0, 178, 203)"
ebx bx,"rgb(0, 177, 204)"
[edi] 2,"rgb(0, 176, 205)"
dx bx,"rgb(0, 175, 206)"
jmp ecx,"rgb(0, 174, 207)"
cx 9,"rgb(0, 173, 208)"
bx dx,"rgb(0, 172, 209)"
inc cx,"rgb(0, 171, 210)"
[ebx] ebx,"rgb(0, 170, 211)"
neg bl,"rgb(0, 169, 212)"
shl cl,"rgb(0, 168, 213)"
cx 4,"rgb(0, 167, 214)"
inc ax,"rgb(0, 166, 215)"
[esp] 2,"rgb(0, 165, 216)"
ch 2,"rgb(0, 164, 217)"
bswap ecx,"rgb(0, 163, 218)"
popaw,"rgb(0, 162, 219)"
psllw mm7,"rgb(0, 161, 220)"
[ebx] di,"rgb(0, 160, 221)"
edi di,"rgb(0, 159, 222)"
bx di,"rgb(0, 158, 223)"
inc bl,"rgb(0, 157, 224)"
or dx,"rgb(0, 156, 225)"
shld edi,"rgb(0, 155, 226)"
not dl,"rgb(0, 154, 227)"
esi si,"rgb(0, 153, 228)"
xor di,"rgb(0, 152, 229)"
fsubrp st(1),"rgb(0, 151, 230)"
pmaddwd mm2,"rgb(0, 150, 231)"
[eax] 3,"rgb(0, 180, 200)"
si bx,"rgb(0, 179, 201)"
xmm3 dword,"rgb(0, 178, 202)"
cl 6,"rgb(0, 177, 203)"
ch 6,"rgb(0, 176, 204)"
di si,"rgb(0, 175, 205)"
ptr ss:[eax],"rgb(0, 174, 206)"
setle cl,"rgb(0, 173, 207)"
ptr cs:[ebx],"rgb(0, 172, 208)"
gs:[eax] ah,"rgb(0, 171, 209)"
shl cx,"rgb(0, 170, 210)"
sar cl,"rgb(0, 169, 211)"
shrd edi,"rgb(0, 168, 212)"
not al,"rgb(0, 167, 213)"
dh 4,"rgb(0, 166, 214)"
pause,"rgb(0, 165, 215)"
si di,"rgb(0, 164, 216)"
cs:[edi] bh,"rgb(0, 163, 217)"
por mm1,"rgb(0, 162, 218)"
[esi] 8,"rgb(0, 161, 219)"
bh 2,"rgb(0, 160, 220)"
fdivrp st(1),"rgb(0, 159, 221)"
paddw mm3,"rgb(0, 158, 222)"
setl al,"rgb(0, 157, 223)"
bswap esi,"rgb(0, 156, 224)"
edi bx,"rgb(0, 155, 225)"
edx si,"rgb(0, 154, 226)"
