Term,RGB
dd 4042A040h,"rgb(30, 252, 3)"
dd 40430042h,"rgb(30, 251, 4)"
dd 40430202h,"rgb(30, 250, 5)"
dd 40437881h,"rgb(30, 249, 6)"
dd 40438000h,"rgb(30, 248, 7)"
dd 404382C0h,"rgb(30, 247, 8)"
dd 40440000h,"rgb(30, 246, 9)"
dd 40440008h,"rgb(30, 245, 10)"
dd 40440020h,"rgb(30, 244, 11)"
dd 40440236h,"rgb(30, 243, 12)"
dd 4044086Ah,"rgb(30, 242, 13)"
dd 40490018h,"rgb(30, 241, 14)"
dd 40490440h,"rgb(30, 240, 15)"
dd 40493604h,"rgb(30, 239, 16)"
dd 404940A0h,"rgb(30, 238, 17)"
dd 40494409h,"rgb(30, 237, 18)"
dd 4044458h,"rgb(30, 236, 19)"
dd 40447028h,"rgb(30, 235, 20)"
dd 40448800h,"rgb(30, 234, 21)"
dd 4044960h,"rgb(30, 233, 22)"
dd 4044C201h,"rgb(30, 232, 23)"
dd 40450000h,"rgb(30, 231, 24)"
dd 40450134h,"rgb(30, 230, 25)"
dd 40453100h,"rgb(30, 229, 26)"
dd 40455805h,"rgb(30, 228, 27)"
dd 40464484h,"rgb(30, 227, 28)"
dd 4048001Ah,"rgb(30, 226, 29)"
dd 40500590h,"rgb(30, 225, 30)"
dd 40502050h,"rgb(30, 224, 31)"
dd 405024A0h,"rgb(30, 223, 32)"
dd 40504850h,"rgb(30, 222, 33)"
dd 4050h,"rgb(30, 221, 34)"
dd 40480868h,"rgb(30, 220, 35)"
dd 40481005h,"rgb(30, 219, 36)"
dd 404810C9h,"rgb(30, 218, 37)"
dd 40481400h,"rgb(30, 217, 38)"
dd 40482485h,"rgb(30, 216, 39)"
dd 40484000h,"rgb(30, 215, 40)"
dd 40485541h,"rgb(30, 214, 41)"
dd 40488000h,"rgb(30, 213, 42)"
dd 40488851h,"rgb(30, 212, 43)"
dd 40488964h,"rgb(30, 211, 44)"
dd 40488C10h,"rgb(30, 210, 45)"
dd 40548008h,"rgb(30, 209, 46)"
dd 40549040h,"rgb(30, 208, 47)"
dd 40550001h,"rgb(30, 207, 48)"
dd 40552810h,"rgb(30, 206, 49)"
dd 40560400h,"rgb(29, 255, 1)"
dd 4049801Ah,"rgb(29, 254, 2)"
dd 4049A500h,"rgb(29, 253, 3)"
dd 404A0180h,"rgb(29, 252, 4)"
dd 404C0121h,"rgb(29, 251, 5)"
dd 404C2201h,"rgb(29, 250, 6)"
dd 404CD00h,"rgb(29, 249, 7)"
dd 404D0004h,"rgb(29, 248, 8)"
dd 404E0082h,"rgb(29, 247, 9)"
dd 404F085Ah,"rgb(29, 246, 10)"
dd 40500310h,"rgb(29, 245, 11)"
dd 40500400h,"rgb(29, 244, 12)"
dd 4060020h,"rgb(29, 243, 13)"
dd 40600248h,"rgb(29, 242, 14)"
dd 40600420h,"rgb(29, 241, 15)"
dd 40600500h,"rgb(29, 240, 16)"
dd 40600802h,"rgb(29, 239, 17)"
dd 40510004h,"rgb(29, 238, 18)"
dd 40510400h,"rgb(29, 237, 19)"
dd 40510587h,"rgb(29, 236, 20)"
dd 40510B04h,"rgb(29, 235, 21)"
dd 40520117h,"rgb(29, 234, 22)"
dd 40520A00h,"rgb(29, 233, 23)"
dd 40521540h,"rgb(29, 232, 24)"
dd 40532940h,"rgb(29, 231, 25)"
dd 40540000h,"rgb(29, 230, 26)"
dd 40540050h,"rgb(29, 229, 27)"
dd 40544100h,"rgb(29, 228, 28)"
dd 40620100h,"rgb(29, 227, 29)"
dd 40620101h,"rgb(29, 226, 30)"
dd 4062C822h,"rgb(29, 225, 31)"
dd 406329A0h,"rgb(29, 224, 32)"
dd 40640002h,"rgb(29, 223, 33)"
dd 40561081h,"rgb(29, 222, 34)"
dd 40580021h,"rgb(29, 221, 35)"
dd 40580841h,"rgb(29, 220, 36)"
dd 40594588h,"rgb(29, 219, 37)"
dd 405A0524h,"rgb(29, 218, 38)"
dd 405B1A01h,"rgb(29, 217, 39)"
dd 405C0000h,"rgb(29, 216, 40)"
dd 405C1020h,"rgb(29, 215, 41)"
dd 4060001Ch,"rgb(29, 214, 42)"
dd 4060002Ah,"rgb(29, 213, 43)"
dd 40600055h,"rgb(29, 212, 44)"
dd 406A1800h,"rgb(29, 211, 45)"
dd 406BA621h,"rgb(29, 210, 46)"
dd 40700000h,"rgb(29, 209, 47)"
dd 40712008h,"rgb(29, 208, 48)"
dd 40714015h,"rgb(29, 207, 49)"
dd 406015F5h,"rgb(28, 255, 2)"
dd 40602080h,"rgb(28, 254, 3)"
dd 40603004h,"rgb(28, 253, 4)"
dd 406042C0h,"rgb(28, 252, 5)"
dd 40605120h,"rgb(28, 251, 6)"
dd 40610008h,"rgb(28, 250, 7)"
dd 4061003Eh,"rgb(28, 249, 8)"
dd 40610082h,"rgb(28, 248, 9)"
dd 40610600h,"rgb(28, 247, 10)"
dd 4061166Dh,"rgb(28, 246, 11)"
dd 4062009h,"rgb(28, 245, 12)"
dd 40800600h,"rgb(28, 244, 13)"
dd 40800804h,"rgb(28, 243, 14)"
dd 408010D0h,"rgb(28, 242, 15)"
dd 40801480h,"rgb(28, 241, 16)"
dd 40801612h,"rgb(28, 240, 17)"
dd 406400C1h,"rgb(28, 239, 18)"
dd 40641010h,"rgb(28, 238, 19)"
dd 40642110h,"rgb(28, 237, 20)"
dd 40646000h,"rgb(28, 236, 21)"
dd 40660000h,"rgb(28, 235, 22)"
dd 40660004h,"rgb(28, 234, 23)"
dd 40660020h,"rgb(28, 233, 24)"
dd 40680008h,"rgb(28, 232, 25)"
dd 40680600h,"rgb(28, 231, 26)"
dd 40692828h,"rgb(28, 230, 27)"
dd 406A04Ah,"rgb(28, 229, 28)"
dd 4082001h,"rgb(28, 228, 29)"
dd 40820040h,"rgb(28, 227, 30)"
dd 40820910h,"rgb(28, 226, 31)"
dd 40822801h,"rgb(28, 225, 32)"
dd 40828143h,"rgb(28, 224, 33)"
dd 40748523h,"rgb(28, 223, 34)"
dd 4075A0A7h,"rgb(28, 222, 35)"
dd 40800004h,"rgb(28, 221, 36)"
dd 4080000h,"rgb(28, 220, 37)"
dd 40800030h,"rgb(28, 219, 38)"
dd 40800040h,"rgb(28, 218, 39)"
dd 40800085h,"rgb(28, 217, 40)"
dd 4080009Ch,"rgb(28, 216, 41)"
dd 408000A0h,"rgb(28, 215, 42)"
dd 40800100h,"rgb(28, 214, 43)"
dd 40800200h,"rgb(28, 213, 44)"
dd 4088A020h,"rgb(28, 212, 45)"
dd 408A100h,"rgb(28, 211, 46)"
dd 408C4500h,"rgb(28, 210, 47)"
dd 408D1D84h,"rgb(28, 209, 48)"
dd 40900000h,"rgb(28, 208, 49)"
dd 4080280Ch,"rgb(27, 255, 3)"
dd 40802840h,"rgb(27, 254, 4)"
dd 40804000h,"rgb(27, 253, 5)"
dd 40806008h,"rgb(27, 252, 6)"
dd 40806100h,"rgb(27, 251, 7)"
dd 40806848h,"rgb(27, 250, 8)"
dd 40808034h,"rgb(27, 249, 9)"
dd 4080A488h,"rgb(27, 248, 10)"
dd 40810020h,"rgb(27, 247, 11)"
dd 40812004h,"rgb(27, 246, 12)"
dd 4081E40h,"rgb(27, 245, 13)"
dd 40980020h,"rgb(27, 244, 14)"
dd 40990A40h,"rgb(27, 243, 15)"
dd 40998800h,"rgb(27, 242, 16)"
dd 409A040Ah,"rgb(27, 241, 17)"
dd 40A0000h,"rgb(27, 240, 18)"
dd 4082C048h,"rgb(27, 239, 19)"
dd 40831040h,"rgb(27, 238, 20)"
dd 40840008h,"rgb(27, 237, 21)"
dd 4084048h,"rgb(27, 236, 22)"
dd 40840849h,"rgb(27, 235, 23)"
dd 40842200h,"rgb(27, 234, 24)"
dd 40848000h,"rgb(27, 233, 25)"
dd 4084C8C9h,"rgb(27, 232, 26)"
dd 40850980h,"rgb(27, 231, 27)"
dd 40880000h,"rgb(27, 230, 28)"
dd 408884E5h,"rgb(27, 229, 29)"
dd 0D2441000h,"rgb(27, 228, 30)"
dd 0D2461Eh,"rgb(27, 227, 31)"
dd 0D2486F90h,"rgb(27, 226, 32)"
dd 0D24F8D26h,"rgb(27, 225, 33)"
dd 0D2518484h,"rgb(27, 224, 34)"
dd 40900109h,"rgb(27, 223, 35)"
dd 4090015h,"rgb(27, 222, 36)"
dd 40900810h,"rgb(27, 221, 37)"
dd 40901D04h,"rgb(27, 220, 38)"
dd 4090210h,"rgb(27, 219, 39)"
dd 40902801h,"rgb(27, 218, 40)"
dd 40905800h,"rgb(27, 217, 41)"
dd 40908810h,"rgb(27, 216, 42)"
dd 40920201h,"rgb(27, 215, 43)"
dd 40925040h,"rgb(27, 214, 44)"
dd 40944000h,"rgb(27, 213, 45)"
dd 40A89848h,"rgb(27, 212, 46)"
dd 40AC002Ah,"rgb(27, 211, 47)"
dd 40AD381Eh,"rgb(27, 210, 48)"
dd 40B2C020h,"rgb(27, 209, 49)"
dd 40B400A0h,"rgb(26, 255, 4)"
dd 40A00046h,"rgb(26, 254, 5)"
dd 40A00118h,"rgb(26, 253, 6)"
dd 40A01300h,"rgb(26, 252, 7)"
dd 40A0288h,"rgb(26, 251, 8)"
dd 40A31008h,"rgb(26, 250, 9)"
dd 40A38021h,"rgb(26, 249, 10)"
dd 40A410D0h,"rgb(26, 248, 11)"
dd 40A80004h,"rgb(26, 247, 12)"
dd 40A80101h,"rgb(26, 246, 13)"
dd 0D2400802h,"rgb(26, 245, 14)"
dd 0D2420040h,"rgb(26, 244, 15)"
dd 40C00C14h,"rgb(26, 243, 16)"
dd 40C01068h,"rgb(26, 242, 17)"
dd 40C0152Ah,"rgb(26, 241, 18)"
dd 40C02001h,"rgb(26, 240, 19)"
dd 40C02158h,"rgb(26, 239, 20)"
dd 0D259532Dh,"rgb(26, 238, 21)"
dd 0D26110C4h,"rgb(26, 237, 22)"
dd 0D2734Bh,"rgb(26, 236, 23)"
dd 0D2A20100h,"rgb(26, 235, 24)"
dd 0D2AF15ACh,"rgb(26, 234, 25)"
dd 0D2BB9A03h,"rgb(26, 233, 26)"
dd 0D2D5FC04h,"rgb(26, 232, 27)"
dd 0D321461h,"rgb(26, 231, 28)"
dd 0D3350817h,"rgb(26, 230, 29)"
dd 40A80158h,"rgb(26, 229, 30)"
dd 40A80680h,"rgb(26, 228, 31)"
dd 40C14101h,"rgb(26, 227, 32)"
dd 40C19000h,"rgb(26, 226, 33)"
dd 40C20000h,"rgb(26, 225, 34)"
dd 40C20690h,"rgb(26, 224, 35)"
dd 40C22800h,"rgb(26, 223, 36)"
dd 40B40218h,"rgb(26, 222, 37)"
dd 40B80400h,"rgb(26, 221, 38)"
dd 40B99000h,"rgb(26, 220, 39)"
dd 40BA1C00h,"rgb(26, 219, 40)"
dd 40BC0000h,"rgb(26, 218, 41)"
dd 40BC1899h,"rgb(26, 217, 42)"
dd 40C00003h,"rgb(26, 216, 43)"
dd 40C00089h,"rgb(26, 215, 44)"
dd 40C00206h,"rgb(26, 214, 45)"
dd 40C00240h,"rgb(26, 213, 46)"
dd 40C00324h,"rgb(26, 212, 47)"
dd 40C67800h,"rgb(26, 211, 48)"
dd 40C80004h,"rgb(26, 210, 49)"
dd 40C80045h,"rgb(25, 255, 5)"
dd 40C80202h,"rgb(25, 254, 6)"
dd 40C80240h,"rgb(25, 253, 7)"
dd 40C04211h,"rgb(25, 252, 8)"
dd 40C05A41h,"rgb(25, 251, 9)"
dd 40C08000h,"rgb(25, 250, 10)"
dd 40C08002h,"rgb(25, 249, 11)"
dd 40C08114h,"rgb(25, 248, 12)"
dd 40C08504h,"rgb(25, 247, 13)"
dd 40C0C221h,"rgb(25, 246, 14)"
dd 40C10000h,"rgb(25, 245, 15)"
dd 40C104E0h,"rgb(25, 244, 16)"
dd 40C10920h,"rgb(25, 243, 17)"
dd 40C11700h,"rgb(25, 242, 18)"
dd 40D11020h,"rgb(25, 241, 19)"
dd 40D78BCCh,"rgb(25, 240, 20)"
dd 40DB000Ah,"rgb(25, 239, 21)"
dd 40DB8834h,"rgb(25, 238, 22)"
dd 40E00000h,"rgb(25, 237, 23)"
dd 40C24200h,"rgb(25, 236, 24)"
dd 40C26301h,"rgb(25, 235, 25)"
dd 40C32100h,"rgb(25, 234, 26)"
dd 40C40004h,"rgb(25, 233, 27)"
dd 40C40300h,"rgb(25, 232, 28)"
dd 40C44138h,"rgb(25, 231, 29)"
dd 40C48h,"rgb(25, 230, 30)"
dd 40C4A6C0h,"rgb(25, 229, 31)"
dd 40C50004h,"rgb(25, 228, 32)"
dd 40C60000h,"rgb(25, 227, 33)"
dd 40C60280h,"rgb(25, 226, 34)"
dd 4100001h,"rgb(25, 225, 35)"
dd 410000Bh,"rgb(25, 224, 36)"
dd 4100020h,"rgb(25, 223, 37)"
dd 41000540h,"rgb(25, 222, 38)"
dd 41000600h,"rgb(25, 221, 39)"
dd 4100104h,"rgb(25, 220, 40)"
dd 40C82011h,"rgb(25, 219, 41)"
dd 40C94240h,"rgb(25, 218, 42)"
dd 40CA0001h,"rgb(25, 217, 43)"
dd 40CEA2AFh,"rgb(25, 216, 44)"
dd 40D0008Fh,"rgb(25, 215, 45)"
dd 40D00200h,"rgb(25, 214, 46)"
dd 40D00600h,"rgb(25, 213, 47)"
dd 40D02040h,"rgb(25, 212, 48)"
dd 40D030A0h,"rgb(25, 211, 49)"
dd 40D10C1h,"rgb(24, 255, 6)"
dd 41049010h,"rgb(24, 254, 7)"
dd 4105001h,"rgb(24, 253, 8)"
dd 4105h,"rgb(24, 252, 9)"
dd 41061020h,"rgb(24, 251, 10)"
dd 4106864h,"rgb(24, 250, 11)"
dd 41080402h,"rgb(24, 249, 12)"
dd 40E00004h,"rgb(24, 248, 13)"
dd 40E1104h,"rgb(24, 247, 14)"
dd 40E18h,"rgb(24, 246, 15)"
dd 40E1B242h,"rgb(24, 245, 16)"
dd 40E20005h,"rgb(24, 244, 17)"
dd 40E28641h,"rgb(24, 243, 18)"
dd 40E40014h,"rgb(24, 242, 19)"
dd 40E6D202h,"rgb(24, 241, 20)"
dd 40EC801Ch,"rgb(24, 240, 21)"
dd 40F80040h,"rgb(24, 239, 22)"
dd 41100410h,"rgb(24, 238, 23)"
dd 41102102h,"rgb(24, 237, 24)"
dd 41109005h,"rgb(24, 236, 25)"
dd 41130881h,"rgb(24, 235, 26)"
dd 41131010h,"rgb(24, 234, 27)"
dd 4113A272h,"rgb(24, 233, 28)"
dd 41140080h,"rgb(24, 232, 29)"
dd 41002018h,"rgb(24, 231, 30)"
dd 41007A83h,"rgb(24, 230, 31)"
dd 4101001h,"rgb(24, 229, 32)"
dd 41010020h,"rgb(24, 228, 33)"
dd 41010080h,"rgb(24, 227, 34)"
dd 41011201h,"rgb(24, 226, 35)"
dd 410202h,"rgb(24, 225, 36)"
dd 410440A1h,"rgb(24, 224, 37)"
dd 4104420h,"rgb(24, 223, 38)"
dd 41210111h,"rgb(24, 222, 39)"
dd 41261050h,"rgb(24, 221, 40)"
dd 4128000h,"rgb(24, 220, 41)"
dd 41280010h,"rgb(24, 219, 42)"
dd 41284040h,"rgb(24, 218, 43)"
dd 41346200h,"rgb(24, 217, 44)"
dd 413A0804h,"rgb(24, 216, 45)"
dd 41400000h,"rgb(24, 215, 46)"
dd 41080h,"rgb(24, 214, 47)"
dd 41090000h,"rgb(24, 213, 48)"
dd 410A4h,"rgb(24, 212, 49)"
dd 410C1h,"rgb(23, 255, 7)"
dd 410C4040h,"rgb(23, 254, 8)"
dd 41100001h,"rgb(23, 253, 9)"
dd 41100005h,"rgb(23, 252, 10)"
dd 4110008h,"rgb(23, 251, 11)"
dd 41401020h,"rgb(23, 250, 12)"
dd 41401100h,"rgb(23, 249, 13)"
dd 4140142h,"rgb(23, 248, 14)"
dd 41401800h,"rgb(23, 247, 15)"
dd 41401814h,"rgb(23, 246, 16)"
dd 41401B01h,"rgb(23, 245, 17)"
dd 41402A89h,"rgb(23, 244, 18)"
dd 41403006h,"rgb(23, 243, 19)"
dd 4114056Bh,"rgb(23, 242, 20)"
dd 4117FA54h,"rgb(23, 241, 21)"
dd 4118448h,"rgb(23, 240, 22)"
dd 4119C08h,"rgb(23, 239, 23)"
dd 4119h,"rgb(23, 238, 24)"
dd 4120000h,"rgb(23, 237, 25)"
dd 4120010h,"rgb(23, 236, 26)"
dd 412010EAh,"rgb(23, 235, 27)"
dd 41410110h,"rgb(23, 234, 28)"
dd 41420080h,"rgb(23, 233, 29)"
dd 41420105h,"rgb(23, 232, 30)"
dd 414204A2h,"rgb(23, 231, 31)"
dd 41420680h,"rgb(23, 230, 32)"
dd 41424005h,"rgb(23, 229, 33)"
dd 41424100h,"rgb(23, 228, 34)"
dd 41430800h,"rgb(23, 227, 35)"
dd 41400008h,"rgb(23, 226, 36)"
dd 41400021h,"rgb(23, 225, 37)"
dd 41400029h,"rgb(23, 224, 38)"
dd 41400082h,"rgb(23, 223, 39)"
dd 41400090h,"rgb(23, 222, 40)"
dd 414000E1h,"rgb(23, 221, 41)"
dd 41400200h,"rgb(23, 220, 42)"
dd 41400830h,"rgb(23, 219, 43)"
dd 414CB008h,"rgb(23, 218, 44)"
dd 414D20C8h,"rgb(23, 217, 45)"
dd 4150000Ch,"rgb(23, 216, 46)"
dd 41500808h,"rgb(23, 215, 47)"
dd 41501049h,"rgb(23, 214, 48)"
dd 41512008h,"rgb(23, 213, 49)"
dd 4152C001h,"rgb(22, 255, 8)"
dd 41550015h,"rgb(22, 254, 9)"
dd 41404000h,"rgb(22, 253, 10)"
dd 41404008h,"rgb(22, 252, 11)"
dd 414050A0h,"rgb(22, 251, 12)"
dd 41408200h,"rgb(22, 250, 13)"
dd 4140AA46h,"rgb(22, 249, 14)"
dd 41410003h,"rgb(22, 248, 15)"
dd 41410008h,"rgb(22, 247, 16)"
dd 41410100h,"rgb(22, 246, 17)"
dd 41685804h,"rgb(22, 245, 18)"
dd 4168880Ah,"rgb(22, 244, 19)"
dd 41690A00h,"rgb(22, 243, 20)"
dd 416A0000h,"rgb(22, 242, 21)"
dd 41710002h,"rgb(22, 241, 22)"
dd 418006C8h,"rgb(22, 240, 23)"
dd 41800812h,"rgb(22, 239, 24)"
dd 41801802h,"rgb(22, 238, 25)"
dd 41440124h,"rgb(22, 237, 26)"
dd 41442000h,"rgb(22, 236, 27)"
dd 4144302Dh,"rgb(22, 235, 28)"
dd 4144832h,"rgb(22, 234, 29)"
dd 41461012h,"rgb(22, 233, 30)"
dd 4148000Ch,"rgb(22, 232, 31)"
dd 414902A4h,"rgb(22, 231, 32)"
dd 414C9153h,"rgb(22, 230, 33)"
dd 41855140h,"rgb(22, 229, 34)"
dd 418608E2h,"rgb(22, 228, 35)"
dd 4188100h,"rgb(22, 227, 36)"
dd 4188A064h,"rgb(22, 226, 37)"
dd 41918940h,"rgb(22, 225, 38)"
dd 4191CBA0h,"rgb(22, 224, 39)"
dd 41920032h,"rgb(22, 223, 40)"
dd 41922011h,"rgb(22, 222, 41)"
dd 41588600h,"rgb(22, 221, 42)"
dd 41600240h,"rgb(22, 220, 43)"
dd 4160C800h,"rgb(22, 219, 44)"
dd 41620010h,"rgb(22, 218, 45)"
dd 41642000h,"rgb(22, 217, 46)"
dd 41644880h,"rgb(22, 216, 47)"
dd 41664020h,"rgb(22, 215, 48)"
dd 41680900h,"rgb(22, 214, 49)"
dd 41B70002h,"rgb(21, 255, 9)"
dd 41BC0000h,"rgb(21, 254, 10)"
dd 41C00041h,"rgb(21, 253, 11)"
dd 41C00133h,"rgb(21, 252, 12)"
dd 41C02801h,"rgb(21, 251, 13)"
dd 41C10008h,"rgb(21, 250, 14)"
dd 41C10909h,"rgb(21, 249, 15)"
dd 41C12108h,"rgb(21, 248, 16)"
dd 41804080h,"rgb(21, 247, 17)"
dd 41804202h,"rgb(21, 246, 18)"
dd 4180954Ch,"rgb(21, 245, 19)"
dd 41810000h,"rgb(21, 244, 20)"
dd 41810007h,"rgb(21, 243, 21)"
dd 41810282h,"rgb(21, 242, 22)"
dd 41810401h,"rgb(21, 241, 23)"
dd 41820900h,"rgb(21, 240, 24)"
dd 41CD459Dh,"rgb(21, 239, 25)"
dd 41D0100Ah,"rgb(21, 238, 26)"
dd 41D02001h,"rgb(21, 237, 27)"
dd 41DA610h,"rgb(21, 236, 28)"
dd 41DC0000h,"rgb(21, 235, 29)"
dd 41E02192h,"rgb(21, 234, 30)"
dd 41E04080h,"rgb(21, 233, 31)"
dd 41E08008h,"rgb(21, 232, 32)"
dd 41945120h,"rgb(21, 231, 33)"
dd 41956600h,"rgb(21, 230, 34)"
dd 419850C1h,"rgb(21, 229, 35)"
dd 41A21000h,"rgb(21, 228, 36)"
dd 41A2140h,"rgb(21, 227, 37)"
dd 41A40540h,"rgb(21, 226, 38)"
dd 41A42429h,"rgb(21, 225, 39)"
dd 41A4C401h,"rgb(21, 224, 40)"
dd 4200484h,"rgb(21, 223, 41)"
dd 4200910h,"rgb(21, 222, 42)"
dd 42011102h,"rgb(21, 221, 43)"
dd 42012001h,"rgb(21, 220, 44)"
dd 42019488h,"rgb(21, 219, 45)"
dd 4202440h,"rgb(21, 218, 46)"
dd 42028100h,"rgb(21, 217, 47)"
dd 42028B40h,"rgb(21, 216, 48)"
dd 41C14619h,"rgb(21, 215, 49)"
dd 41C24208h,"rgb(20, 255, 10)"
dd 41C400C9h,"rgb(20, 254, 11)"
dd 41C40608h,"rgb(20, 253, 12)"
dd 41C44024h,"rgb(20, 252, 13)"
dd 41C80001h,"rgb(20, 251, 14)"
dd 41CA1h,"rgb(20, 250, 15)"
dd 41CA80D1h,"rgb(20, 249, 16)"
dd 42100200h,"rgb(20, 248, 17)"
dd 42118C20h,"rgb(20, 247, 18)"
dd 421532A9h,"rgb(20, 246, 19)"
dd 42180060h,"rgb(20, 245, 20)"
dd 42184000h,"rgb(20, 244, 21)"
dd 422002E0h,"rgb(20, 243, 22)"
dd 42240040h,"rgb(20, 242, 23)"
dd 4232B50Ch,"rgb(20, 241, 24)"
dd 41E0C201h,"rgb(20, 240, 25)"
dd 4200000h,"rgb(20, 239, 26)"
dd 42000020h,"rgb(20, 238, 27)"
dd 42000022h,"rgb(20, 237, 28)"
dd 4200004h,"rgb(20, 236, 29)"
dd 4200014Ah,"rgb(20, 235, 30)"
dd 42001000h,"rgb(20, 234, 31)"
dd 42002214h,"rgb(20, 233, 32)"
dd 42400841h,"rgb(20, 232, 33)"
dd 42400DC4h,"rgb(20, 231, 34)"
dd 42401100h,"rgb(20, 230, 35)"
dd 42401408h,"rgb(20, 229, 36)"
dd 42404000h,"rgb(20, 228, 37)"
dd 42404062h,"rgb(20, 227, 38)"
dd 42404260h,"rgb(20, 226, 39)"
dd 4240714Fh,"rgb(20, 225, 40)"
dd 420410DAh,"rgb(20, 224, 41)"
dd 4206A040h,"rgb(20, 223, 42)"
dd 42078001h,"rgb(20, 222, 43)"
dd 42080102h,"rgb(20, 221, 44)"
dd 42080B28h,"rgb(20, 220, 45)"
dd 420A260h,"rgb(20, 219, 46)"
dd 420A520h,"rgb(20, 218, 47)"
dd 420E8480h,"rgb(20, 217, 48)"
dd 4241A000h,"rgb(20, 216, 49)"
dd 424204ABh,"rgb(19, 255, 11)"
dd 4242280Ch,"rgb(19, 254, 12)"
dd 42428450h,"rgb(19, 253, 13)"
dd 42430008h,"rgb(19, 252, 14)"
dd 424320h,"rgb(19, 251, 15)"
dd 42440084h,"rgb(19, 250, 16)"
dd 42440094h,"rgb(19, 249, 17)"
dd 42381042h,"rgb(19, 248, 18)"
dd 423C2400h,"rgb(19, 247, 19)"
dd 42400010h,"rgb(19, 246, 20)"
dd 42400022h,"rgb(19, 245, 21)"
dd 42400040h,"rgb(19, 244, 22)"
dd 42400140h,"rgb(19, 243, 23)"
dd 42400401h,"rgb(19, 242, 24)"
dd 42400803h,"rgb(19, 241, 25)"
dd 4250045Ah,"rgb(19, 240, 26)"
dd 42502803h,"rgb(19, 239, 27)"
dd 4251480Ah,"rgb(19, 238, 28)"
dd 42540450h,"rgb(19, 237, 29)"
dd 4257B3AAh,"rgb(19, 236, 30)"
dd 42580046h,"rgb(19, 235, 31)"
dd 42582600h,"rgb(19, 234, 32)"
dd 425945F4h,"rgb(19, 233, 33)"
dd 4240804Ah,"rgb(19, 232, 34)"
dd 42408188h,"rgb(19, 231, 35)"
dd 42408407h,"rgb(19, 230, 36)"
dd 42410000h,"rgb(19, 229, 37)"
dd 42411000h,"rgb(19, 228, 38)"
dd 42412008h,"rgb(19, 227, 39)"
dd 42412852h,"rgb(19, 226, 40)"
dd 42419119h,"rgb(19, 225, 41)"
dd 42681000h,"rgb(19, 224, 42)"
dd 42685008h,"rgb(19, 223, 43)"
dd 42686002h,"rgb(19, 222, 44)"
dd 42750080h,"rgb(19, 221, 45)"
dd 42800000h,"rgb(19, 220, 46)"
dd 4280000Dh,"rgb(19, 219, 47)"
dd 42800018h,"rgb(19, 218, 48)"
dd 4280103Ah,"rgb(19, 217, 49)"
dd 42440280h,"rgb(18, 255, 12)"
dd 42444001h,"rgb(18, 254, 13)"
dd 42454820h,"rgb(18, 253, 14)"
dd 42465100h,"rgb(18, 252, 15)"
dd 42480000h,"rgb(18, 251, 16)"
dd 42484082h,"rgb(18, 250, 17)"
dd 424A5088h,"rgb(18, 249, 18)"
dd 424C0080h,"rgb(18, 248, 19)"
dd 4286E62h,"rgb(18, 247, 20)"
dd 4288000h,"rgb(18, 246, 21)"
dd 42890500h,"rgb(18, 245, 22)"
dd 428B0001h,"rgb(18, 244, 23)"
dd 42900h,"rgb(18, 243, 24)"
dd 42902208h,"rgb(18, 242, 25)"
dd 429700D0h,"rgb(18, 241, 26)"
dd 42A00087h,"rgb(18, 240, 27)"
dd 425A002Ch,"rgb(18, 239, 28)"
dd 425A3070h,"rgb(18, 238, 29)"
dd 42600C01h,"rgb(18, 237, 30)"
dd 42610010h,"rgb(18, 236, 31)"
dd 426200A2h,"rgb(18, 235, 32)"
dd 4262616h,"rgb(18, 234, 33)"
dd 42642080h,"rgb(18, 233, 34)"
dd 42661h,"rgb(18, 232, 35)"
dd 42DB0000h,"rgb(18, 231, 36)"
dd 42E0C260h,"rgb(18, 230, 37)"
dd 42E48104h,"rgb(18, 229, 38)"
dd 42E78AD4h,"rgb(18, 228, 39)"
dd 42EF45C0h,"rgb(18, 227, 40)"
dd 42F53559h,"rgb(18, 226, 41)"
dd 43000870h,"rgb(18, 225, 42)"
dd 43000h,"rgb(18, 224, 43)"
dd 42804008h,"rgb(18, 223, 44)"
dd 42808001h,"rgb(18, 222, 45)"
dd 42808080h,"rgb(18, 221, 46)"
dd 42808228h,"rgb(18, 220, 47)"
dd 42810017h,"rgb(18, 219, 48)"
dd 42825822h,"rgb(18, 218, 49)"
dd 4282C402h,"rgb(17, 255, 13)"
dd 42833008h,"rgb(17, 254, 14)"
dd 4311451Eh,"rgb(17, 253, 15)"
dd 43206108h,"rgb(17, 252, 16)"
dd 43382410h,"rgb(17, 251, 17)"
dd 433A5FE9h,"rgb(17, 250, 18)"
dd 43400014h,"rgb(17, 249, 19)"
dd 43481000h,"rgb(17, 248, 20)"
dd 434A1546h,"rgb(17, 247, 21)"
dd 43504209h,"rgb(17, 246, 22)"
dd 42A22024h,"rgb(17, 245, 23)"
dd 42C01800h,"rgb(17, 244, 24)"
dd 42C04008h,"rgb(17, 243, 25)"
dd 42C4B000h,"rgb(17, 242, 26)"
dd 42C701C0h,"rgb(17, 241, 27)"
dd 42C9008Ch,"rgb(17, 240, 28)"
dd 42D02985h,"rgb(17, 239, 29)"
dd 42D08000h,"rgb(17, 238, 30)"
dd 43D00h,"rgb(17, 237, 31)"
dd 43D81E18h,"rgb(17, 236, 32)"
dd 43DA6DB4h,"rgb(17, 235, 33)"
