Term,RGB
[ebp+var_68] 0DCF9755Ch,"rgb(90, 146, 178)"
ptr loc_40F14E+2,"rgb(90, 145, 179)"
[ebp+dec_bitbuf] eax,"rgb(90, 144, 180)"
eax 800704DFh,"rgb(90, 143, 181)"
ptr sub_410000,"rgb(90, 142, 182)"
eax 7F7F7F7Fh,"rgb(90, 141, 183)"
offset unk_40E7D4,"rgb(90, 140, 184)"
offset unk_41B0F0,"rgb(90, 139, 185)"
ecx dword_413A84,"rgb(90, 138, 186)"
ecx dword_4137C0,"rgb(90, 137, 187)"
jz loc_401D0D,"rgb(90, 136, 188)"
jmp loc_414FC2,"rgb(90, 135, 189)"
retf 207h,"rgb(89, 149, 176)"
mov off_10029678,"rgb(89, 148, 177)"
al byte_413A60,"rgb(89, 147, 178)"
mov off_1002967C,"rgb(89, 146, 179)"
call sub_40A403,"rgb(89, 145, 180)"
[ebp+lpValue] 0,"rgb(89, 144, 181)"
eax 78D57300h,"rgb(89, 143, 182)"
[esp+4Ch+var_2C] esp,"rgb(89, 142, 183)"
[esp+50h+var_28] esp,"rgb(89, 141, 184)"
ptr loc_410007+5,"rgb(89, 140, 185)"
ecx dword_408218,"rgb(89, 139, 186)"
ptr sub_40F124+4,"rgb(89, 138, 187)"
ptr sub_40F0F0+4,"rgb(89, 137, 188)"
ptr sub_40F108+4,"rgb(89, 136, 189)"
ds:dword_409024 offset,"rgb(88, 149, 177)"
ecx byte_42AFB6,"rgb(88, 148, 178)"
al byte_100295C0,"rgb(88, 147, 179)"
al byte_1002968E,"rgb(88, 146, 180)"
[ebp+var_2C4] 0,"rgb(88, 145, 181)"
rcl bh,"rgb(88, 144, 182)"
call sub_40BF14,"rgb(88, 143, 183)"
jmp loc_40894E,"rgb(88, 142, 184)"
ptr loc_40F14D+3,"rgb(88, 141, 185)"
ptr loc_40F155+3,"rgb(88, 140, 186)"
[ebp-28h] 141h,"rgb(88, 139, 187)"
mov dword_445644,"rgb(88, 138, 188)"
[ebp+cchData] 20h,"rgb(88, 137, 189)"
[ebp+var_18] 0FB3E9DC0h,"rgb(87, 149, 178)"
or [ebp+var_32],"rgb(87, 148, 179)"
[ebp+var_2C] 0B91496E4h,"rgb(87, 147, 180)"
[ebp+0Ch] 0FFFh,"rgb(87, 146, 181)"
push off_1002CBDC,"rgb(87, 145, 182)"
jz loc_4067E5,"rgb(87, 144, 183)"
jz loc_4068E2,"rgb(87, 143, 184)"
call sub_40A77D,"rgb(87, 142, 185)"
call sub_40A6FE,"rgb(87, 141, 186)"
jmp loc_40657B,"rgb(87, 140, 187)"
jmp loc_4067FA,"rgb(87, 139, 188)"
ptr loc_40F119+3,"rgb(87, 138, 189)"
jz loc_407F9B,"rgb(86, 149, 179)"
jz loc_40A6D3,"rgb(86, 148, 180)"
jz loc_40BE53,"rgb(86, 147, 181)"
[ebp+var_14] 0E64E9B51h,"rgb(86, 146, 182)"
ecx ds:72E65624h,"rgb(86, 145, 183)"
jz loc_403CB6,"rgb(86, 144, 184)"
ptr loc_40F16E+2,"rgb(86, 143, 185)"
eax [ebx+41Eh],"rgb(86, 142, 186)"
ptr unk_10000F92,"rgb(86, 141, 187)"
ptr loc_40F109+3,"rgb(86, 140, 188)"
ptr loc_40F0DE+2,"rgb(86, 139, 189)"
ptr loc_40F0E7+1,"rgb(85, 149, 180)"
eax 47C41C8Ch,"rgb(85, 148, 181)"
[ebp+var_10] 1E0763BCh,"rgb(85, 147, 182)"
[ebp+var_10] 1F759037h,"rgb(85, 146, 183)"
mov dword_4287F0,"rgb(85, 145, 184)"
push dword_10029708,"rgb(85, 144, 185)"
push dword_10029670,"rgb(85, 143, 186)"
push cx,"rgb(85, 142, 187)"
mov dword_445640,"rgb(85, 141, 188)"
call sub_40A281,"rgb(85, 140, 189)"
call sub_409E3A,"rgb(84, 149, 181)"
esi [ebp-0DCh],"rgb(84, 148, 182)"
retf 7F7Fh,"rgb(84, 147, 183)"
ecx [esi+2E0h],"rgb(84, 146, 184)"
eax 425BB67h,"rgb(84, 145, 185)"
call sub_40CD58,"rgb(84, 144, 186)"
ptr loc_40F0BA+2,"rgb(84, 143, 187)"
55h eax,"rgb(84, 142, 188)"
ptr unk_4085C8,"rgb(84, 141, 189)"
mov byte_40D540,"rgb(83, 149, 182)"
mov dword_4181E4,"rgb(83, 148, 183)"
ecx [esi+1594h],"rgb(83, 147, 184)"
mov dword_417308,"rgb(83, 146, 185)"
ptr loc_40F095+3,"rgb(83, 145, 186)"
jz loc_40C87A,"rgb(83, 144, 187)"
jz loc_40D21B,"rgb(83, 143, 188)"
jz loc_40FD64,"rgb(83, 142, 189)"
out 46h,"rgb(82, 149, 183)"
esp dword_40D524,"rgb(82, 148, 184)"
ptr loc_40F091+3,"rgb(82, 147, 185)"
mov byte_1002968E,"rgb(82, 146, 186)"
jmp loc_406345,"rgb(82, 145, 187)"
mov dword_415B40,"rgb(82, 144, 188)"
pszDest cl,"rgb(82, 143, 189)"
ht jns,"rgb(81, 149, 184)"
ht jnp,"rgb(81, 148, 185)"
ptr 3A768Eh,"rgb(81, 147, 186)"
ptr 3CDBABh,"rgb(81, 146, 187)"
call sub_40EA25,"rgb(81, 145, 188)"
call sub_40E5A3,"rgb(81, 144, 189)"
'apphelp.dll' 0,"rgb(80, 149, 185)"
ptr loc_40F0CD+3,"rgb(80, 148, 186)"
call sub_40CA4F,"rgb(80, 147, 187)"
ptr loc_40F0F2+2,"rgb(80, 146, 188)"
push off_1002967C,"rgb(80, 145, 189)"
jmp loc_405541,"rgb(79, 149, 186)"
ptr 3F1E7Fh,"rgb(79, 148, 187)"
[ebp+var_48] 8887DAF3h,"rgb(79, 147, 188)"
ax [ebp+var_2A],"rgb(79, 146, 189)"
14002Eh 0,"rgb(78, 149, 187)"
eax byte_42AFAA,"rgb(78, 148, 188)"
[ebp+var_28] 1Eh,"rgb(78, 147, 189)"
ptr 3FF252h,"rgb(77, 149, 188)"
bh 0E9h,"rgb(77, 148, 189)"
call sub_40F86C,"rgb(76, 149, 189)"
ptr loc_40F04F+1,"rgb(109, 149, 155)"
ptr loc_40F09A+2,"rgb(109, 148, 156)"
ptr unk_400DF5,"rgb(109, 147, 157)"
ptr unk_400C16,"rgb(109, 146, 158)"
ptr unk_400A9D,"rgb(109, 145, 159)"
ptr unk_10000FD7,"rgb(109, 144, 160)"
ptr loc_40F025+3,"rgb(109, 143, 161)"
[ebp+var_4C] 0D15D5405h,"rgb(109, 142, 162)"
ptr OverrideTheOfUpdate+1,"rgb(109, 141, 163)"
ptr ToThatFrom+1,"rgb(109, 140, 164)"
ecx [ebp+var_C2],"rgb(109, 139, 165)"
ptr unk_424EC7,"rgb(109, 138, 166)"
mov byte_4338BD,"rgb(109, 137, 167)"
eax [esp+144h+var_12C],"rgb(109, 136, 168)"
eax [esp+170h+var_164],"rgb(109, 135, 169)"
eax [esp+170h+var_114],"rgb(109, 134, 170)"
eax [esp+18h+ppv],"rgb(109, 133, 171)"
ptr unk_400EBD,"rgb(109, 132, 172)"
[ebp+var_14] 12FD1h,"rgb(109, 131, 173)"
18001h 0,"rgb(109, 130, 174)"
esi 80040224h,"rgb(109, 129, 175)"
mov dword_425EF0,"rgb(109, 128, 176)"
[ebp+var_900] eax,"rgb(109, 127, 177)"
call sub_10008313,"rgb(109, 126, 178)"
call sub_412DC2,"rgb(109, 125, 179)"
call sub_10005CC1,"rgb(109, 124, 180)"
mov [ebp-89h],"rgb(109, 123, 181)"
eax ds:4B267674h,"rgb(109, 122, 182)"
mov byte_4338C1,"rgb(109, 121, 183)"
test [ebx+4F2C398Eh],"rgb(109, 120, 184)"
eax byte_447200,"rgb(109, 119, 185)"
call sub_414D28,"rgb(109, 118, 186)"
[ebp+var_4C] 8BC9F9CCh,"rgb(109, 117, 187)"
ptr 3FE4E3h,"rgb(109, 116, 188)"
eax [esp+11Ch+var_118],"rgb(109, 115, 189)"
eax [esp+144h+var_124],"rgb(108, 149, 156)"
ht jge,"rgb(108, 148, 157)"
1A38h 0,"rgb(108, 147, 158)"
call sub_416C90,"rgb(108, 146, 159)"
call sub_416C60,"rgb(108, 145, 160)"
esi 126A2248h,"rgb(108, 144, 161)"
ptr unk_427910,"rgb(108, 143, 162)"
int 0B6h,"rgb(108, 142, 163)"
call loc_410160,"rgb(108, 141, 164)"
aApphelpcheckim db,"rgb(108, 140, 165)"
mov byte_4338BC,"rgb(108, 139, 166)"
mov byte_4338BB,"rgb(108, 138, 167)"
mov byte_4338BA,"rgb(108, 137, 168)"
ecx 7510896h,"rgb(108, 136, 169)"
eax [esp+36Ch+var_358],"rgb(108, 135, 170)"
ecx [ebp+var_79],"rgb(108, 134, 171)"
[ebp+X] 0Ah,"rgb(108, 133, 172)"
[ebp+var_8] 8BC9F9CCh,"rgb(108, 132, 173)"
call sub_1003030,"rgb(108, 131, 174)"
push 6C6AD814h,"rgb(108, 130, 175)"
ptr unk_42BFAB,"rgb(108, 129, 176)"
edx off_4287E8,"rgb(108, 128, 177)"
eax ds:5B25884Ch,"rgb(108, 127, 178)"
ptr loc_4028AF+3,"rgb(108, 126, 179)"
0A4B800h 0,"rgb(108, 125, 180)"
mov dword_415424,"rgb(108, 124, 181)"
mov byte_4338BF,"rgb(108, 123, 182)"
mov byte_4338BE,"rgb(108, 122, 183)"
72D290h 0,"rgb(108, 121, 184)"
edx dword_476084,"rgb(108, 120, 185)"
ecx 75BE431h,"rgb(108, 119, 186)"
[ebp+var_18] 9B20CE0Fh,"rgb(108, 118, 187)"
ecx 6B2C91h,"rgb(108, 117, 188)"
[ebp-1Ch] 155D4408h,"rgb(108, 116, 189)"
hnt jns,"rgb(107, 149, 157)"
sub dword_1002CA14,"rgb(107, 148, 158)"
mov [ebp+bInheritHandle],"rgb(107, 147, 159)"
ptr unk_432430,"rgb(107, 146, 160)"
edx dword_415B3C,"rgb(107, 145, 161)"
edx dword_418F64,"rgb(107, 144, 162)"
mov byte_445545,"rgb(107, 143, 163)"
mov byte_445544,"rgb(107, 142, 164)"
aApphelpcheckex db,"rgb(107, 141, 165)"
aApphelp_dll db,"rgb(107, 140, 166)"
edx dword_41E754,"rgb(107, 139, 167)"
aAllowpermlayer db,"rgb(107, 138, 168)"
mov byte_4338B7,"rgb(107, 137, 169)"
esi 0FFFFF9BDh,"rgb(107, 136, 170)"
eax ds:126AC3C8h,"rgb(107, 135, 171)"
push 6C6817C0h,"rgb(107, 134, 172)"
call sub_1000BB8D,"rgb(107, 133, 173)"
[ebp+var_4] 0F7B5D7D6h,"rgb(107, 132, 174)"
ptr [ebp-45h],"rgb(107, 131, 175)"
eax dword_10029378,"rgb(107, 130, 176)"
[ebp+var_C] 24F68h,"rgb(107, 129, 177)"
[ebp+var_1C] 5560558Fh,"rgb(107, 128, 178)"
ptr dword_40CB18,"rgb(107, 127, 179)"
eax dword_406018,"rgb(107, 126, 180)"
mov dword_4153F8,"rgb(107, 125, 181)"
ebx ds:AppendMenuA,"rgb(107, 124, 182)"
eax 0C03A761h,"rgb(107, 123, 183)"
call dword_4730F4,"rgb(107, 122, 184)"
mov byte_4338C3,"rgb(107, 121, 185)"
mov byte_4338C2,"rgb(107, 120, 186)"
eax ds:6C4F8380h,"rgb(107, 119, 187)"
sub dword_1002C984,"rgb(107, 118, 188)"
call sub_4166DB,"rgb(107, 117, 189)"
eax dword_1002C7E4,"rgb(106, 149, 158)"
mov byte_44554A,"rgb(106, 148, 159)"
mov byte_445549,"rgb(106, 147, 160)"
mov byte_445548,"rgb(106, 146, 161)"
mov byte_445547,"rgb(106, 145, 162)"
mov byte_44A4E1,"rgb(106, 144, 163)"
mov byte_44A4E0,"rgb(106, 143, 164)"
mov byte_445543,"rgb(106, 142, 165)"
mov byte_445542,"rgb(106, 141, 166)"
mov byte_445541,"rgb(106, 140, 167)"
dword_445640 ecx,"rgb(106, 139, 168)"
edx 0FFFBDFEAh,"rgb(106, 138, 169)"
eax ds:dword_42D018,"rgb(106, 137, 170)"
[ebp+var_24] 0A3E12A31h,"rgb(106, 136, 171)"
call loc_401110,"rgb(106, 135, 172)"
push 6C681BF0h,"rgb(106, 134, 173)"
eax dword_406040,"rgb(106, 133, 174)"
mov [ebp+lpValue],"rgb(106, 132, 175)"
db 'apphelp.dll',"rgb(106, 131, 176)"
byte_42AFB6 cl,"rgb(106, 130, 177)"
byte_42AFAA al,"rgb(106, 129, 178)"
db 'AllowPermLayer',"rgb(106, 128, 179)"
[ebp+var_4] 26348B01h,"rgb(106, 127, 180)"
eax dword_40607C,"rgb(106, 126, 181)"
[esp+0BCh+var_4] bl,"rgb(106, 125, 182)"
mov dword_413BBC,"rgb(106, 124, 183)"
80090h 1080444h,"rgb(106, 123, 184)"
edx dword_415424,"rgb(106, 122, 185)"
ds:pboolOut ecx,"rgb(106, 121, 186)"
dd 0A4B800h,"rgb(106, 120, 187)"
eax 0B83BE374h,"rgb(106, 119, 188)"
[ebp-18h] 719DD7D6h,"rgb(106, 118, 189)"
eax dword_40D520,"rgb(105, 149, 159)"
mov byte_447C60,"rgb(105, 148, 160)"
[ebp-14h] 141h,"rgb(105, 147, 161)"
db 'MSVBVM60.DLL',"rgb(105, 146, 162)"
dw 5622h,"rgb(105, 145, 163)"
byte_445549 5Ch,"rgb(105, 144, 164)"
dword_415A4C eax,"rgb(105, 143, 165)"
eax dword_40E884,"rgb(105, 142, 166)"
[esp+0A8h+var_90] ebx,"rgb(105, 141, 167)"
ptr ds:loc_40122F+1,"rgb(105, 140, 168)"
eax dword_40F1E4,"rgb(105, 139, 169)"
dx [ebp-4],"rgb(105, 138, 170)"
mov byte_445546,"rgb(105, 137, 171)"
[ebp+var_50] 378h,"rgb(105, 136, 172)"
dword_445644 eax,"rgb(105, 135, 173)"
call loc_402919,"rgb(105, 134, 174)"
mov byte_44A4E5,"rgb(105, 133, 175)"
mov byte_44A4E4,"rgb(105, 132, 176)"
mov byte_44A4E3,"rgb(105, 131, 177)"
mov byte_44A4E2,"rgb(105, 130, 178)"
db 'ApphelpCheckExe',"rgb(105, 129, 179)"
mov byte_44A4F6,"rgb(105, 128, 180)"
mov [ebp+var_8F8],"rgb(105, 127, 181)"
[ebp-118h] 0,"rgb(105, 126, 182)"
edx ds:5A5B0AC0h,"rgb(105, 125, 183)"
mov byte_44A4F5,"rgb(105, 124, 184)"
mov byte_44A4F4,"rgb(105, 123, 185)"
eax dword_406064,"rgb(105, 122, 186)"
eax dword_40605C,"rgb(105, 121, 187)"
eax dword_406054,"rgb(105, 120, 188)"
eax dword_406098,"rgb(105, 119, 189)"
call ds:sqrt,"rgb(104, 149, 160)"
mov byte_44A4EE,"rgb(104, 148, 161)"
mov byte_44A4ED,"rgb(104, 147, 162)"
mov byte_44A4EC,"rgb(104, 146, 163)"
jmp loc_40254F,"rgb(104, 145, 164)"
jmp loc_4023B9,"rgb(104, 144, 165)"
mov byte_44A50F,"rgb(104, 143, 166)"
mov byte_44A50E,"rgb(104, 142, 167)"
edx ds:4B267674h,"rgb(104, 141, 168)"
mov byte_44A4EB,"rgb(104, 140, 169)"
mov byte_44A4EA,"rgb(104, 139, 170)"
mov byte_44A4E9,"rgb(104, 138, 171)"
eax dword_40E8A8,"rgb(104, 137, 172)"
db 'ApphelpCheckIME',"rgb(104, 136, 173)"
mov byte_44A4F3,"rgb(104, 135, 174)"
mov byte_44A4F2,"rgb(104, 134, 175)"
[ebp+var_14] 378h,"rgb(104, 133, 176)"
mov byte_44A4FB,"rgb(104, 132, 177)"
mov byte_44A4FA,"rgb(104, 131, 178)"
mov byte_44A4F9,"rgb(104, 130, 179)"
mov byte_44A4F8,"rgb(104, 129, 180)"
mov byte_44A4F7,"rgb(104, 128, 181)"
byte_447B46 cl,"rgb(104, 127, 182)"
cmp [ebp+var_F5],"rgb(104, 126, 183)"
mov [ebp+var_8F0],"rgb(104, 125, 184)"
dword_415A40 eax,"rgb(104, 124, 185)"
mov byte_44A509,"rgb(104, 123, 186)"
mov byte_44A508,"rgb(104, 122, 187)"
mov byte_44A4E7,"rgb(104, 121, 188)"
mov byte_44A4E6,"rgb(104, 120, 189)"
mov byte_44A4F1,"rgb(103, 149, 161)"
mov byte_44A4F0,"rgb(103, 148, 162)"
[ebp+var_50] 0DB94E509h,"rgb(103, 147, 163)"
mov byte_44A502,"rgb(103, 146, 164)"
mov byte_44A501,"rgb(103, 145, 165)"
mov byte_44A500,"rgb(103, 144, 166)"
byte_445545 0E5h,"rgb(103, 143, 167)"
byte_447200 al,"rgb(103, 142, 168)"
mov dword_4095E1,"rgb(103, 141, 169)"
ptr [esp+6Eh+var_5C+2],"rgb(103, 140, 170)"
mov byte_44A50D,"rgb(103, 139, 171)"
mov byte_44A50C,"rgb(103, 138, 172)"
mov byte_44A50B,"rgb(103, 137, 173)"
mov byte_44A50A,"rgb(103, 136, 174)"
mov byte_44A4E8,"rgb(103, 135, 175)"
mov byte_44A4FF,"rgb(103, 134, 176)"
mov byte_44A4FE,"rgb(103, 133, 177)"
mov byte_44A4FD,"rgb(103, 132, 178)"
jl loc_4048CF,"rgb(103, 131, 179)"
byte_447B45 al,"rgb(103, 130, 180)"
mov dword_40E884,"rgb(103, 129, 181)"
mov ds:126AC3D0h,"rgb(103, 128, 182)"
eax dword_413694,"rgb(103, 127, 183)"
mov dword_40D520,"rgb(103, 126, 184)"
[ebp+var_14] 72263A29h,"rgb(103, 125, 185)"
edx [ebp+21295357h],"rgb(103, 124, 186)"
eax dword_4136B0,"rgb(103, 123, 187)"
eax dword_4136A4,"rgb(103, 122, 188)"
mov ds:126AC3D8h,"rgb(103, 121, 189)"
mov ds:126AC3D4h,"rgb(102, 149, 162)"
mov byte_44A507,"rgb(102, 148, 163)"
mov byte_44A506,"rgb(102, 147, 164)"
mov byte_44A505,"rgb(102, 146, 165)"
mov byte_44A504,"rgb(102, 145, 166)"
mov byte_44A4EF,"rgb(102, 144, 167)"
mov dword_40DB80,"rgb(102, 143, 168)"
ebx 138CF000h,"rgb(102, 142, 169)"
dword_10029394 edi,"rgb(102, 141, 170)"
[ebp+var_4] 346h,"rgb(102, 140, 171)"
byte_44A4EB 40h,"rgb(102, 139, 172)"
eax dword_413B04,"rgb(102, 138, 173)"
eax dword_413AFC,"rgb(102, 137, 174)"
eax dword_413790,"rgb(102, 136, 175)"
mov ds:83EC8B55h,"rgb(102, 135, 176)"
jmp loc_401783,"rgb(102, 134, 177)"
jmp loc_401811,"rgb(102, 133, 178)"
byte_447B41 dl,"rgb(102, 132, 179)"
byte_447B40 cl,"rgb(102, 131, 180)"
cx 85h,"rgb(102, 130, 181)"
[ebp+var_1C] 0D2277D15h,"rgb(102, 129, 182)"
mov byte_44A4FC,"rgb(102, 128, 183)"
cx 0AFh,"rgb(102, 127, 184)"
push 26805F4Ch,"rgb(102, 126, 185)"
dword_100294EC esi,"rgb(102, 125, 186)"
dword_100294EC eax,"rgb(102, 124, 187)"
dword_10029670 edi,"rgb(102, 123, 188)"
eax dword_428AB8,"rgb(102, 122, 189)"
eax dword_428B00,"rgb(101, 149, 163)"
ptr ds:1000B094h,"rgb(101, 148, 164)"
mov dword_4091A7,"rgb(101, 147, 165)"
mov dword_4091BF,"rgb(101, 146, 166)"
edx [esp+25Ch+arg_0],"rgb(101, 145, 167)"
dword_4153E0 0,"rgb(101, 144, 168)"
dword_4153FC 1,"rgb(101, 143, 169)"
dword_4153F8 eax,"rgb(101, 142, 170)"
[ebx+4F2C398Eh] ch,"rgb(101, 141, 171)"
mov byte_44A503,"rgb(101, 140, 172)"
dword_1002CBCC eax,"rgb(101, 139, 173)"
dword_413134 1,"rgb(101, 138, 174)"
dword_41311C edi,"rgb(101, 137, 175)"
dword_413484 9,"rgb(101, 136, 176)"
call _getbits@8,"rgb(101, 135, 177)"
cmp dword_4153E0,"rgb(101, 134, 178)"
cmp dword_413F08,"rgb(101, 133, 179)"
eax off_425200,"rgb(101, 132, 180)"
ptr ds:12D30120h,"rgb(101, 131, 181)"
ptr ds:126A1068h,"rgb(101, 130, 182)"
mov ds:dword_413E0C,"rgb(101, 129, 183)"
byte_44A504 1,"rgb(101, 128, 184)"
dword_413A8C edi,"rgb(101, 127, 185)"
dword_413770 ecx,"rgb(101, 126, 186)"
cx 0CDh,"rgb(101, 125, 187)"
byte_447B45 cl,"rgb(101, 124, 188)"
ptr ds:199810D0h,"rgb(101, 123, 189)"
ptr ds:1AE710D8h,"rgb(100, 149, 164)"
ptr ds:1AE710CCh,"rgb(100, 148, 165)"
ptr ds:1AE710BCh,"rgb(100, 147, 166)"
jmp loc_10002330,"rgb(100, 146, 167)"
ptr ds:51171098h,"rgb(100, 145, 168)"
ptr ds:4B1BDE04h,"rgb(100, 144, 169)"
edx [ebp+var_8AC],"rgb(100, 143, 170)"
[ebp+var_24] 2F3F7F93h,"rgb(100, 142, 171)"
jmp ds:GetUserNameExW,"rgb(100, 141, 172)"
ptr ds:1AEA33C0h,"rgb(100, 140, 173)"
edx [esp+25Ch+arg_8],"rgb(100, 139, 174)"
edx [ebp+ecx*4+var_5C],"rgb(100, 138, 175)"
eax off_41D2B4,"rgb(100, 137, 176)"
dword_4134E4 0Dh,"rgb(100, 136, 177)"
push 277Ch,"rgb(100, 135, 178)"
call __vbaStrCat,"rgb(100, 134, 179)"
eax dword_413AA0,"rgb(100, 133, 180)"
eax dword_413B9C,"rgb(100, 132, 181)"
eax dword_4288F8,"rgb(100, 131, 182)"
mov dword_1002CC7C,"rgb(100, 130, 183)"
cmp dword_406030,"rgb(100, 129, 184)"
cmp dword_10029744,"rgb(100, 128, 185)"
cmp dword_413B88,"rgb(100, 127, 186)"
eax dword_428AD8,"rgb(100, 126, 187)"
eax dword_427AA4,"rgb(100, 125, 188)"
call __vbaVarMove,"rgb(100, 124, 189)"
mov ds:dword_413224,"rgb(99, 149, 165)"
ptr ds:126A1058h,"rgb(99, 148, 166)"
ptr ds:126AC004h,"rgb(99, 147, 167)"
eax dword_476CE8,"rgb(99, 146, 168)"
dword_10029670 esi,"rgb(99, 145, 169)"
mov dword_100294E4,"rgb(99, 144, 170)"
mov dword_10029744,"rgb(99, 143, 171)"
eax dword_419864,"rgb(99, 142, 172)"
cmp dword_1002C968,"rgb(99, 141, 173)"
cmp dword_40D52C,"rgb(99, 140, 174)"
eax dword_4153F8,"rgb(99, 139, 175)"
eax dword_4153E0,"rgb(99, 138, 176)"
short loc_410123,"rgb(99, 137, 177)"
mov ds:word_40A210,"rgb(99, 136, 178)"
short loc_4100FA,"rgb(99, 135, 179)"
cmp byte_413A60,"rgb(99, 134, 180)"
ptr ds:1BA03E58h,"rgb(99, 133, 181)"
cmp dword_425EFC,"rgb(99, 132, 182)"
cmp dword_425EF0,"rgb(99, 131, 183)"
eax dword_428AE4,"rgb(99, 130, 184)"
mov ds:dword_409030,"rgb(99, 129, 185)"
ptr ds:5A5A662Ch,"rgb(99, 128, 186)"
eax dword_428694,"rgb(99, 127, 187)"
ptr ds:6C6AD41Ch,"rgb(99, 126, 188)"
ptr ds:6F3311A8h,"rgb(99, 125, 189)"
ptr ds:61A31008h,"rgb(98, 149, 166)"
eax dword_415574,"rgb(98, 148, 167)"
[ebp+var_1C] 29B98303h,"rgb(98, 147, 168)"
short loc_41008D,"rgb(98, 146, 169)"
add [ebp+var_15],"rgb(98, 145, 170)"
cmp ds:1AEA2224h,"rgb(98, 144, 171)"
cmp ds:6C6AD104h,"rgb(98, 143, 172)"
cmp dword_413AA0,"rgb(98, 142, 173)"
cmp dword_41374C,"rgb(98, 141, 174)"
mov dword_1002AB4C,"rgb(98, 140, 175)"
mov dword_1002C7E4,"rgb(98, 139, 176)"
cmp dword_47DE28,"rgb(98, 138, 177)"
dword_40D528 0Ah,"rgb(98, 137, 178)"
dword_40D524 ecx,"rgb(98, 136, 179)"
dword_40D520 eax,"rgb(98, 135, 180)"
mov dword_1002C984,"rgb(98, 134, 181)"
dword_40D52C 0,"rgb(98, 133, 182)"
dword_40D528 ecx,"rgb(98, 132, 183)"
ptr ds:6C682B00h,"rgb(98, 131, 184)"
ptr ds:6C6812D8h,"rgb(98, 130, 185)"
ptr ds:6C6812D4h,"rgb(98, 129, 186)"
[ebp+var_10] 0BEF5FC13h,"rgb(98, 128, 187)"
ptr ds:6C681004h,"rgb(98, 127, 188)"
ptr ds:6C681088h,"rgb(98, 126, 189)"
mov ds:dword_42D030,"rgb(97, 149, 167)"
cmp dword_40603C,"rgb(97, 148, 168)"
ptr ds:5A5A6620h,"rgb(97, 147, 169)"
eax dword_415424,"rgb(97, 146, 170)"
jnz loc_42034B,"rgb(97, 145, 171)"
and [ebp+var_11],"rgb(97, 144, 172)"
[ebp+var_34] 0E7B6A649h,"rgb(97, 143, 173)"
[ebp+var_34] 378h,"rgb(97, 142, 174)"
'AllowPermLayer' 0,"rgb(97, 141, 175)"
mov [esp+150h+var_150],"rgb(97, 140, 176)"
eax [ebp+850h],"rgb(97, 139, 177)"
off_1002967C eax,"rgb(97, 138, 178)"
off_10029678 eax,"rgb(97, 137, 179)"
call sub_404AC6,"rgb(97, 136, 180)"
ptr loc_410153+5,"rgb(97, 135, 181)"
ecx dword_4286D4,"rgb(97, 134, 182)"
call sub_4050B6,"rgb(97, 133, 183)"
ptr loc_4100B2+6,"rgb(97, 132, 184)"
mov [esp+17Ch+var_17C],"rgb(97, 131, 185)"
call sub_40526B,"rgb(97, 130, 186)"
[ebp+var_3C] 0C2480C71h,"rgb(97, 129, 187)"
offset asc_41A1B8,"rgb(97, 128, 188)"
ecx dword_4153E0,"rgb(97, 127, 189)"
offset byte_4137E0,"rgb(96, 149, 168)"
ptr loc_410083+5,"rgb(96, 148, 169)"
ptr loc_41008A+1,"rgb(96, 147, 170)"
ptr loc_4100CF+5,"rgb(96, 146, 171)"
offset byte_460340,"rgb(96, 145, 172)"
ds:1AEA33C0h 3,"rgb(96, 144, 173)"
neg [ebp+var_14],"rgb(96, 143, 174)"
[ebp+var_20] 0D1DFA1Fh,"rgb(96, 142, 175)"
jnz loc_403430,"rgb(96, 141, 176)"
jnz loc_40A27A,"rgb(96, 140, 177)"
ecx dword_42A198,"rgb(96, 139, 178)"
jnz loc_402E74,"rgb(96, 138, 179)"
call sub_404E47,"rgb(96, 137, 180)"
xor [ebp+var_1A],"rgb(96, 136, 181)"
mov dword_429A58,"rgb(96, 135, 182)"
ptr loc_40F11D+3,"rgb(96, 134, 183)"
fstp [ebp+var_12C],"rgb(96, 133, 184)"
ptr loc_40F121+3,"rgb(96, 132, 185)"
out 38h,"rgb(96, 131, 186)"
[ebp+var_20] 378h,"rgb(96, 130, 187)"
[ebp+var_14] 0EE48A3BBh,"rgb(96, 129, 188)"
ptr loc_40F129+3,"rgb(96, 128, 189)"
rva aMsvbvm60_dll,"rgb(95, 149, 169)"
ptr sub_40F13C+4,"rgb(95, 148, 170)"
[ebp-8Ch] esp,"rgb(95, 147, 171)"
call sub_407604,"rgb(95, 146, 172)"
[ebp+var_14] 0DB148FAAh,"rgb(95, 145, 173)"
sal edx,"rgb(95, 144, 174)"
ptr loc_40F141+3,"rgb(95, 143, 175)"
'__vbaFreeVar' 0,"rgb(95, 142, 176)"
xor [ebp+var_12],"rgb(95, 141, 177)"
'__vbaStrMove' 0,"rgb(95, 140, 178)"
eax [esp+0E0h+var_5C],"rgb(95, 139, 179)"
out 8Ah,"rgb(95, 138, 180)"
dd 0E9E9E9E9h,"rgb(95, 137, 181)"
[ebp+var_48] 0DE38E388h,"rgb(95, 136, 182)"
pop cx,"rgb(95, 135, 183)"
call sub_40787F,"rgb(95, 134, 184)"
ecx dword_41369C,"rgb(95, 133, 185)"
ecx dword_413748,"rgb(95, 132, 186)"
ptr loc_41008F+5,"rgb(95, 131, 187)"
